from_id,to_id,way_id,highway_type,way_name,length
13.2366_52.539,13.2368_52.539,4581855,secondary,Nonnendammallee,0.000200
13.2368_52.539,13.2371_52.539,4581855,secondary,Nonnendammallee,0.000300
13.2368_52.539,13.2368_52.5389,50842969,service,,0.000100
13.2371_52.539,13.2375_52.539,4581855,secondary,Nonnendammallee,0.000400
13.2371_52.539,13.2371_52.5389,444714377,service,,0.000100
13.2375_52.539,13.2377_52.539,4581855,secondary,Nonnendammallee,0.000200
13.2353_52.5396,13.235_52.5396,4581856,secondary,Nonnendammallee,0.000300
13.235_52.5396,13.2345_52.5396,4581856,secondary,Nonnendammallee,0.000500
13.2345_52.5396,13.2341_52.5396,4581856,secondary,Nonnendammallee,0.000400
13.2341_52.5396,13.2338_52.5396,4581856,secondary,Nonnendammallee,0.000300
13.2338_52.5396,13.2337_52.5396,4581856,secondary,Nonnendammallee,0.000100
13.2337_52.5396,13.2333_52.5395,4581856,secondary,Nonnendammallee,0.000412
13.2333_52.5395,13.233_52.5395,4581856,secondary,Nonnendammallee,0.000300
13.233_52.5395,13.2327_52.5395,4581856,secondary,Nonnendammallee,0.000300
13.2327_52.5395,13.2327_52.5394,4581856,secondary,Nonnendammallee,0.000100
13.2327_52.5394,13.2325_52.5394,1319269339,secondary,Nonnendammallee,0.000200
13.2323_52.5393,13.2323_52.5394,4581891,secondary,Daumstraße,0.000100
13.2323_52.5393,13.2319_52.5392,6238395,secondary,Ferdinand-Friedensburg-Platz,0.000412
13.2323_52.5393,13.2323_52.5393,31719426,secondary,Ferdinand-Friedensburg-Platz,0.000000
13.2323_52.5394,13.2323_52.5395,4581891,secondary,Daumstraße,0.000100
13.2323_52.5394,13.2323_52.5393,1319269339,secondary,Nonnendammallee,0.000100
13.2323_52.5395,13.2323_52.5397,4581891,secondary,Daumstraße,0.000200
13.2323_52.5397,13.2324_52.54,1319269340,secondary,Daumstraße,0.000316
13.2323_52.5416,13.2322_52.5411,4581892,secondary,Daumstraße,0.000510
13.2323_52.5416,13.2323_52.5416,19898260,secondary,Daumstraße,0.000000
13.2322_52.5411,13.2322_52.5409,4581892,secondary,Daumstraße,0.000200
13.2322_52.5409,13.2322_52.5409,4581892,secondary,Daumstraße,0.000000
13.2322_52.5409,13.2322_52.5408,4581892,secondary,Daumstraße,0.000100
13.2322_52.5408,13.2322_52.5407,4581892,secondary,Daumstraße,0.000100
13.2322_52.5407,13.2321_52.5407,4752730,residential,Telegrafenweg,0.000100
13.2322_52.5407,13.2322_52.5406,31719442,secondary,Daumstraße,0.000100
13.2301_52.5381,13.2306_52.5381,4581898,secondary,Am Juliusturm,0.000500
13.2306_52.5381,13.2311_52.5382,4581898,secondary,Am Juliusturm,0.000510
13.2306_52.5381,13.2306_52.5381,1009735854,service,,0.000000
13.2306_52.5381,13.2307_52.538,1009735854,service,,0.000141
13.2311_52.5382,13.2314_52.5382,4581898,secondary,Am Juliusturm,0.000300
13.2311_52.5382,13.2312_52.5381,1009735853,service,,0.000141
13.2314_52.5382,13.2317_52.5383,4581898,secondary,Am Juliusturm,0.000316
13.2314_52.5382,13.2314_52.5382,1009735901,service,Lagerweg,0.000000
13.2314_52.5382,13.2314_52.5381,1009735901,service,Lagerweg,0.000100
13.2317_52.5383,13.2317_52.5383,4581898,secondary,Am Juliusturm,0.000000
13.2317_52.5383,13.2318_52.5383,4581898,secondary,Am Juliusturm,0.000100
13.2318_52.5383,13.2319_52.5383,4581898,secondary,Am Juliusturm,0.000100
13.2319_52.5383,13.2322_52.5384,4581898,secondary,Am Juliusturm,0.000316
13.2321_52.5407,13.232_52.5407,4752730,residential,Telegrafenweg,0.000100
13.232_52.5407,13.2319_52.5407,4752730,residential,Telegrafenweg,0.000100
13.2319_52.5407,13.2319_52.5408,4752730,residential,Telegrafenweg,0.000100
13.2319_52.5407,13.232_52.5406,1005461111,residential,Telegrafenweg,0.000141
13.2319_52.5408,13.2318_52.5408,4752730,residential,Telegrafenweg,0.000100
13.2318_52.5408,13.2317_52.5409,4752730,residential,Telegrafenweg,0.000141
13.2318_52.5408,13.2318_52.5407,19605969,residential,Telegrafenweg,0.000100
13.2317_52.5409,13.2318_52.5408,19605969,residential,Telegrafenweg,0.000141
13.2319_52.5392,13.2318_52.5392,4752741,secondary,Am Juliusturm,0.000100
13.2319_52.5392,13.2319_52.5391,32197160,secondary,Ferdinand-Friedensburg-Platz,0.000100
13.2318_52.5392,13.2317_52.5391,4752741,secondary,Am Juliusturm,0.000141
13.2317_52.5391,13.2316_52.5391,31719432,secondary,Am Juliusturm,0.000100
13.247_52.5442,13.2469_52.5442,5021445,tertiary,Gartenfelder Straße,0.000100
13.2469_52.5442,13.2468_52.5442,5021445,tertiary,Gartenfelder Straße,0.000100
13.2468_52.5442,13.2465_52.5443,5021445,tertiary,Gartenfelder Straße,0.000316
13.2465_52.5443,13.2464_52.5443,5021445,tertiary,Gartenfelder Straße,0.000100
13.2465_52.5443,13.2465_52.5444,878827019,service,,0.000100
13.2464_52.5443,13.2462_52.5443,5021445,tertiary,Gartenfelder Straße,0.000200
13.2462_52.5443,13.246_52.5443,5021445,tertiary,Gartenfelder Straße,0.000200
13.246_52.5443,13.2455_52.5443,880081819,tertiary,Gartenfelder Straße,0.000500
13.247_52.5441,13.2472_52.5441,5021448,secondary,Gartenfelder Straße,0.000200
13.247_52.5441,13.247_52.544,5021450,secondary,Paulsternstraße,0.000100
13.2472_52.5441,13.2472_52.5442,5021452,secondary,Gartenfelder Straße,0.000100
13.2472_52.5441,13.2471_52.5442,28541317,secondary,Gartenfelder Straße,0.000141
13.2472_52.5441,13.2473_52.5441,307354278,service,,0.000100
13.2455_52.5443,13.2458_52.5443,5021449,tertiary,Gartenfelder Straße,0.000300
13.2455_52.5443,13.2454_52.5443,536327909,tertiary,Gartenfelder Straße,0.000100
13.2458_52.5443,13.2459_52.5443,5021449,tertiary,Gartenfelder Straße,0.000100
13.2458_52.5443,13.2457_52.5442,888616243,service,,0.000141
13.2459_52.5443,13.2461_52.5443,5021449,tertiary,Gartenfelder Straße,0.000200
13.2461_52.5443,13.2463_52.5442,5021449,tertiary,Gartenfelder Straße,0.000224
13.2463_52.5442,13.2466_52.5442,5021449,tertiary,Gartenfelder Straße,0.000300
13.2466_52.5442,13.2468_52.5441,5021449,tertiary,Gartenfelder Straße,0.000224
13.2468_52.5441,13.2469_52.5441,5021449,tertiary,Gartenfelder Straße,0.000100
13.2469_52.5441,13.2469_52.5441,5021449,tertiary,Gartenfelder Straße,0.000000
13.2469_52.5441,13.247_52.5441,5021449,tertiary,Gartenfelder Straße,0.000100
13.247_52.544,13.247_52.544,5021450,secondary,Paulsternstraße,0.000000
13.247_52.544,13.2469_52.5438,5021450,secondary,Paulsternstraße,0.000224
13.2469_52.5438,13.2469_52.5436,5021450,secondary,Paulsternstraße,0.000200
13.2469_52.5436,13.2469_52.5434,5021450,secondary,Paulsternstraße,0.000200
13.2469_52.5434,13.247_52.5432,126095391,secondary,Paulsternstraße,0.000224
13.247_52.5434,13.2471_52.5436,5021451,secondary,Paulsternstraße,0.000224
13.2471_52.5436,13.2471_52.5438,5021451,secondary,Paulsternstraße,0.000200
13.2471_52.5438,13.2471_52.5439,5021451,secondary,Paulsternstraße,0.000100
13.2471_52.5439,13.2471_52.544,5021451,secondary,Paulsternstraße,0.000100
13.2471_52.544,13.2471_52.544,5021451,secondary,Paulsternstraße,0.000000
13.2471_52.544,13.2472_52.5441,5021451,secondary,Paulsternstraße,0.000141
13.2472_52.5442,13.2473_52.5442,5021452,secondary,Gartenfelder Straße,0.000100
13.2473_52.5442,13.2473_52.5444,5021452,secondary,Gartenfelder Straße,0.000200
13.2473_52.5444,13.2474_52.5445,5021452,secondary,Gartenfelder Straße,0.000141
13.2474_52.5445,13.2475_52.5446,5021452,secondary,Gartenfelder Straße,0.000141
13.2475_52.5446,13.2476_52.5448,5021452,secondary,Gartenfelder Straße,0.000224
13.2399_52.5429,13.2398_52.543,5021454,tertiary,Haselhorster Damm,0.000141
13.2398_52.543,13.2389_52.5443,5021454,tertiary,Haselhorster Damm,0.001581
13.2389_52.5443,13.2386_52.5447,1315555148,tertiary,Haselhorster Damm,0.000500
13.2265_52.5459,13.2262_52.5453,5021518,residential,Therese-Giehse-Straße,0.000671
13.2265_52.5459,13.2268_52.5459,30932484,residential,Olga-Tschechowa-Straße,0.000300
13.2262_52.5453,13.2262_52.5452,5021518,residential,Therese-Giehse-Straße,0.000100
13.2262_52.5452,13.2262_52.5452,5021518,residential,Therese-Giehse-Straße,0.000000
13.2262_52.5452,13.226_52.5447,5021518,residential,Therese-Giehse-Straße,0.000539
13.226_52.5447,13.2259_52.5445,5021518,residential,Therese-Giehse-Straße,0.000224
13.2259_52.5445,13.226_52.5445,30932481,residential,Grützmacherweg,0.000100
13.2253_52.5462,13.2255_52.5461,5021522,residential,Olga-Tschechowa-Straße,0.000224
13.2253_52.5462,13.2253_52.5461,30932486,residential,Romy-Schneider-Straße,0.000100
13.2255_52.5461,13.2256_52.5461,30932483,residential,Olga-Tschechowa-Straße,0.000100
13.2404_52.5283,13.241_52.5282,5095441,tertiary,Wiesendamm,0.000608
13.241_52.5282,13.2415_52.5281,5095441,tertiary,Wiesendamm,0.000510
13.243_52.528,13.2434_52.5279,5095441,tertiary,Wiesendamm,0.000412
13.2434_52.5279,13.2437_52.5279,5095441,tertiary,Wiesendamm,0.000300
13.2437_52.5279,13.2438_52.5279,5095441,tertiary,Wiesendamm,0.000100
13.2438_52.5279,13.2441_52.5278,5095441,tertiary,Wiesendamm,0.000316
13.2441_52.5278,13.2444_52.5278,5095441,tertiary,Wiesendamm,0.000300
13.2444_52.5278,13.2448_52.5278,5095441,tertiary,Wiesendamm,0.000400
13.2448_52.5278,13.2456_52.5277,5095441,tertiary,Wiesendamm,0.000806
13.2247_52.5448,13.2247_52.5447,19604765,residential,Grützmacherweg,0.000100
13.2247_52.5447,13.2248_52.5447,19604765,residential,Grützmacherweg,0.000100
13.2248_52.5447,13.2248_52.5447,19604765,residential,Grützmacherweg,0.000000
13.2248_52.5447,13.2254_52.5446,19604765,residential,Grützmacherweg,0.000608
13.2254_52.5446,13.2256_52.5446,19604765,residential,Grützmacherweg,0.000200
13.2256_52.5446,13.2258_52.5445,30932480,residential,Grützmacherweg,0.000224
13.2277_52.5457,13.2273_52.545,19605083,residential,Ruth-Stephan-Straße,0.000806
13.2277_52.5457,13.2279_52.5457,30932484,residential,Olga-Tschechowa-Straße,0.000200
13.2273_52.545,13.2269_52.5443,19605083,residential,Ruth-Stephan-Straße,0.000806
13.2269_52.5443,13.2275_52.5442,30932481,residential,Grützmacherweg,0.000608
13.2288_52.5455,13.2285_52.5448,19605084,residential,Elsa-Wagner-Straße,0.000762
13.2288_52.5455,13.2292_52.5454,30932484,residential,Olga-Tschechowa-Straße,0.000412
13.2285_52.5448,13.2281_52.5441,19605084,residential,Elsa-Wagner-Straße,0.000806
13.2281_52.5441,13.2289_52.5439,30932481,residential,Grützmacherweg,0.000825
13.2294_52.5477,13.2299_52.5471,19605961,secondary,Daumstraße,0.000781
13.2299_52.5471,13.2301_52.5469,19605961,secondary,Daumstraße,0.000283
13.2301_52.5469,13.2301_52.5468,19605961,secondary,Daumstraße,0.000100
13.2301_52.5468,13.2302_52.5468,19605961,secondary,Daumstraße,0.000100
13.2302_52.5468,13.2303_52.5467,19605961,secondary,Daumstraße,0.000141
13.2303_52.5467,13.2302_52.5467,19898272,residential,Goldbeckweg,0.000100
13.2303_52.5467,13.2304_52.5466,338687113,secondary,Daumstraße,0.000141
13.2311_52.5459,13.2313_52.5458,19605964,secondary,Daumstraße,0.000224
13.2311_52.5459,13.2309_52.5462,1005385030,secondary,Daumstraße,0.000361
13.2313_52.5458,13.2314_52.5455,19898259,secondary,Daumstraße,0.000316
13.2304_52.5468,13.2303_52.5467,19605965,secondary,Daumstraße,0.000141
13.2318_52.5407,13.2318_52.5407,19605969,residential,Telegrafenweg,0.000000
13.2318_52.5407,13.2319_52.5407,19605969,residential,Telegrafenweg,0.000100
13.2322_52.5406,13.2325_52.5406,19605970,secondary,Daumstraße,0.000300
13.2322_52.5406,13.2322_52.5406,338687114,secondary,Daumstraße,0.000000
13.2322_52.5406,13.2322_52.5405,338687114,secondary,Daumstraße,0.000100
13.2325_52.5406,13.2326_52.5406,28541531,tertiary,Gartenfelder Straße,0.000100
13.2325_52.5406,13.2325_52.5407,31719431,secondary,Daumstraße,0.000100
13.2325_52.5406,13.2325_52.5406,460199647,secondary,Daumstraße,0.000000
13.2319_52.5444,13.2319_52.5446,19898258,secondary,Daumstraße,0.000200
13.2319_52.5444,13.2321_52.5438,19898260,secondary,Daumstraße,0.000632
13.2319_52.5446,13.2319_52.5446,19898258,secondary,Daumstraße,0.000000
13.2319_52.5446,13.2318_52.5448,19898258,secondary,Daumstraße,0.000224
13.2318_52.5448,13.2317_52.545,19898258,secondary,Daumstraße,0.000224
13.2317_52.545,13.2317_52.5452,19898258,secondary,Daumstraße,0.000200
13.2317_52.5452,13.2317_52.5452,123485306,secondary,Daumstraße,0.000000
13.2317_52.5452,13.2315_52.5455,123485306,secondary,Daumstraße,0.000361
13.2314_52.5455,13.2315_52.5453,19898259,secondary,Daumstraße,0.000224
13.2315_52.5453,13.2316_52.545,19898259,secondary,Daumstraße,0.000316
13.2316_52.545,13.2317_52.5448,19898259,secondary,Daumstraße,0.000224
13.2317_52.5448,13.2317_52.5447,19898259,secondary,Daumstraße,0.000100
13.2317_52.5447,13.2318_52.5446,19898259,secondary,Daumstraße,0.000141
13.2318_52.5446,13.2319_52.5444,19898259,secondary,Daumstraße,0.000224
13.2321_52.5438,13.2323_52.5431,19898260,secondary,Daumstraße,0.000728
13.2323_52.5431,13.2323_52.5429,19898260,secondary,Daumstraße,0.000200
13.2323_52.5429,13.2323_52.5427,19898260,secondary,Daumstraße,0.000200
13.2323_52.5427,13.2323_52.5427,19898260,secondary,Daumstraße,0.000000
13.2323_52.5427,13.2323_52.5425,19898260,secondary,Daumstraße,0.000200
13.2323_52.5425,13.2323_52.5422,19898260,secondary,Daumstraße,0.000300
13.2323_52.5422,13.2323_52.5416,19898260,secondary,Daumstraße,0.000600
13.2368_52.5468,13.2367_52.5468,19898264,residential,Lüdenscheider Weg,0.000100
13.2368_52.5468,13.2369_52.5467,126289881,tertiary,Haselhorster Damm,0.000141
13.2367_52.5468,13.2361_52.5466,19898264,residential,Lüdenscheider Weg,0.000632
13.2361_52.5466,13.2361_52.5466,19898264,residential,Lüdenscheider Weg,0.000000
13.2361_52.5466,13.236_52.5466,19898264,residential,Lüdenscheider Weg,0.000100
13.236_52.5466,13.2357_52.5465,19898264,residential,Lüdenscheider Weg,0.000316
13.2357_52.5465,13.2355_52.5464,19898264,residential,Lüdenscheider Weg,0.000224
13.2355_52.5464,13.2354_52.5464,19898264,residential,Lüdenscheider Weg,0.000100
13.2354_52.5464,13.2349_52.5462,19898264,residential,Lüdenscheider Weg,0.000539
13.2349_52.5462,13.2349_52.5462,19898264,residential,Lüdenscheider Weg,0.000000
13.2349_52.5462,13.2348_52.5462,19898264,residential,Lüdenscheider Weg,0.000100
13.2348_52.5462,13.2344_52.546,19898264,residential,Lüdenscheider Weg,0.000447
13.2344_52.546,13.2343_52.546,19898264,residential,Lüdenscheider Weg,0.000100
13.2343_52.546,13.2339_52.5458,19898264,residential,Lüdenscheider Weg,0.000447
13.2339_52.5458,13.2337_52.5457,19898264,residential,Lüdenscheider Weg,0.000224
13.2337_52.5457,13.2333_52.5456,19898264,residential,Lüdenscheider Weg,0.000412
13.2333_52.5456,13.2331_52.5455,19898264,residential,Lüdenscheider Weg,0.000224
13.2331_52.5455,13.232_52.5452,19898264,residential,Lüdenscheider Weg,0.001140
13.2331_52.5455,13.2332_52.5454,707246210,service,,0.000141
13.232_52.5452,13.2319_52.5451,19898264,residential,Lüdenscheider Weg,0.000141
13.2319_52.5451,13.2318_52.5452,19898265,residential,Daumstraße,0.000141
13.2319_52.5451,13.232_52.5451,19898267,residential,Daumstraße,0.000100
13.2318_52.5452,13.2317_52.5452,19898265,residential,Daumstraße,0.000100
13.232_52.5451,13.2321_52.5448,19898267,residential,Daumstraße,0.000316
13.2321_52.5448,13.2322_52.5445,19898267,residential,Daumstraße,0.000316
13.2322_52.5445,13.2324_52.5438,19898267,residential,Daumstraße,0.000728
13.2324_52.5438,13.2326_52.5432,19898267,residential,Daumstraße,0.000632
13.2326_52.5432,13.2326_52.5431,28553299,residential,Daumstraße,0.000100
13.2383_52.5447,13.2382_52.5447,19898268,residential,Burscheider Weg,0.000100
13.2383_52.5447,13.2384_52.5446,319803731,tertiary,Haselhorster Damm,0.000141
13.2382_52.5447,13.2327_52.5432,19898268,residential,Burscheider Weg,0.005701
13.2327_52.5432,13.2326_52.5432,19898268,residential,Burscheider Weg,0.000100
13.2385_52.5448,13.2384_52.5448,19898269,residential,Burscheider Weg,0.000100
13.2385_52.5448,13.2385_52.5448,319803730,tertiary,Haselhorster Damm,0.000000
13.2385_52.5448,13.2384_52.545,319803730,tertiary,Haselhorster Damm,0.000224
13.2384_52.5448,13.2383_52.5447,19898269,residential,Burscheider Weg,0.000141
13.2302_52.5467,13.2302_52.5466,19898272,residential,Goldbeckweg,0.000100
13.2302_52.5466,13.2301_52.5466,19898272,residential,Goldbeckweg,0.000100
13.2301_52.5466,13.2298_52.5465,19898272,residential,Goldbeckweg,0.000316
13.2298_52.5465,13.2297_52.5463,19898272,residential,Goldbeckweg,0.000224
13.2298_52.5465,13.2297_52.5466,43383942,service,,0.000141
13.2297_52.5463,13.2296_52.5463,19898272,residential,Goldbeckweg,0.000100
13.2296_52.5463,13.2295_52.5462,19898272,residential,Goldbeckweg,0.000141
13.2295_52.5462,13.2295_52.5462,19898272,residential,Goldbeckweg,0.000000
13.2295_52.5462,13.2294_52.5461,19898272,residential,Goldbeckweg,0.000141
13.2294_52.5461,13.2293_52.546,19898272,residential,Goldbeckweg,0.000141
13.2293_52.546,13.2293_52.5458,19898272,residential,Goldbeckweg,0.000200
13.2293_52.5458,13.2292_52.5456,19898272,residential,Goldbeckweg,0.000224
13.2292_52.5456,13.2292_52.5454,19898272,residential,Goldbeckweg,0.000200
13.2292_52.5454,13.2294_52.545,19898272,residential,Goldbeckweg,0.000447
13.2294_52.545,13.2295_52.5446,19898272,residential,Goldbeckweg,0.000412
13.2295_52.5446,13.2299_52.5438,19898272,residential,Goldbeckweg,0.000894
13.2299_52.5438,13.2302_52.543,19898272,residential,Goldbeckweg,0.000854
13.2302_52.543,13.2302_52.5429,19898272,residential,Goldbeckweg,0.000100
13.2302_52.5429,13.2302_52.5428,19898272,residential,Goldbeckweg,0.000100
13.2302_52.5428,13.2302_52.5427,19898272,residential,Goldbeckweg,0.000100
13.2302_52.5428,13.2301_52.5428,231010036,residential,Elisabeth-Flickenschildt-Straße,0.000100
13.2302_52.5427,13.2302_52.5419,19898272,residential,Goldbeckweg,0.000800
13.2302_52.5419,13.2302_52.5419,19898272,residential,Goldbeckweg,0.000000
13.2302_52.5419,13.2303_52.5418,776739296,residential,Telegrafenweg,0.000141
13.2435_52.5451,13.2433_52.5451,23389940,residential,Kanalstraße,0.000200
13.2435_52.5451,13.2434_52.5455,23389941,residential,Küsterstraße,0.000412
13.2433_52.5451,13.2429_52.5451,23389940,residential,Kanalstraße,0.000400
13.2429_52.5451,13.2414_52.545,23389940,residential,Kanalstraße,0.001503
13.2429_52.5451,13.2429_52.5451,1361945412,service,,0.000000
13.2414_52.545,13.2413_52.545,23389940,residential,Kanalstraße,0.000100
13.2413_52.545,13.2412_52.545,24033321,residential,Riensbergstraße,0.000100
13.2438_52.5439,13.2437_52.544,23389941,residential,Küsterstraße,0.000141
13.2438_52.5439,13.2433_52.5438,30949821,tertiary,Gartenfelder Straße,0.000510
13.2437_52.544,13.2436_52.5444,23389941,residential,Küsterstraße,0.000412
13.2436_52.5444,13.2436_52.5445,23389941,residential,Küsterstraße,0.000100
13.2436_52.5445,13.2435_52.545,23389941,residential,Küsterstraße,0.000510
13.2435_52.545,13.2435_52.5451,23389941,residential,Küsterstraße,0.000100
13.2434_52.5455,13.2433_52.5457,23389941,residential,Küsterstraße,0.000224
13.2433_52.5457,13.2433_52.5459,23389941,residential,Küsterstraße,0.000200
13.2433_52.5459,13.2433_52.5461,23389941,residential,Küsterstraße,0.000200
13.2433_52.5459,13.2438_52.5459,123779982,service,,0.000500
13.2433_52.5461,13.2432_52.5461,23389941,residential,Küsterstraße,0.000100
13.2432_52.5461,13.2431_52.5466,23389941,residential,Küsterstraße,0.000510
13.2432_52.5461,13.2437_52.5462,24814536,service,,0.000510
13.2431_52.5466,13.2431_52.5469,23389941,residential,Küsterstraße,0.000300
13.2374_52.5463,13.2376_52.5464,23389942,residential,Saatwinkler Damm,0.000224
13.2374_52.5463,13.2374_52.5464,1315555147,tertiary,Haselhorster Damm,0.000100
13.2376_52.5464,13.2381_52.5465,23389942,residential,Saatwinkler Damm,0.000510
13.2381_52.5465,13.2385_52.5466,23389942,residential,Saatwinkler Damm,0.000412
13.2385_52.5466,13.2388_52.5466,23389942,residential,Saatwinkler Damm,0.000300
13.2388_52.5466,13.2391_52.5467,23389942,residential,Saatwinkler Damm,0.000316
